9fdeb32d4cc2	Clarke_Mike/Globdule	Psygnosis	1993
80d7911c315e	Clarke_Mike/Globdule	Psygnosis	1993
5b8fcf80c7f6	Clarke_Mike/Globdule	Psygnosis	1993
d10e85d55b65	Clarke_Mike/Globdule	Psygnosis	1993
aeb9da3bf2b5	Clarke_Mike/Globdule	Psygnosis	1993
9665b5dcdf80	Clarke_Mike/Globdule	Psygnosis	1993
85dd5e45fe14	Clarke_Mike/Globdule	Psygnosis	1993
ac941e9d7200	Clarke_Mike/Globdule	Psygnosis	1993
0959656ecc1a	Clarke_Mike/Globdule	Psygnosis	1993
c521dd6e3be6	Clarke_Mike/Globdule	Psygnosis	1993
629fa528e020	Clarke_Mike/Globdule	Psygnosis	1993
740351258ea1	Clarke_Mike/Globdule	Psygnosis	1993
cc4874b7d7da	Clarke_Mike/Globdule	Psygnosis	1993
22209016fde7	Clarke_Mike/Globdule	Psygnosis	1993
6282b045908b	Clarke_Mike/Globdule	Psygnosis	1993
2df161fc40de	Clarke_Mike/Globdule	Psygnosis	1993
d2a3ba27cbb2	Clarke_Mike/Globdule	Psygnosis	1993
d72efe38e00b	Clarke_Mike/Globdule	Psygnosis	1993
2c11bf9f5679	Clarke_Mike/Globdule	Psygnosis	1993
b59603ad5120	Clarke_Mike/Globdule	Psygnosis	1993
e5499b048c48	Clarke_Mike/Globdule	Psygnosis	1993
70d0e539ffb5	Clarke_Mike/Indigo	Charley Brewster	1993
00aa25583653	Clarke_Mike/Indigo	Charley Brewster	1993
beb860a320e7	Clarke_Mike/Indigo	Charley Brewster	1993
14b435382c21	Clarke_Mike/Indigo	Charley Brewster	1993
a9b72f4163c1	Clarke_Mike/Last_Action_Hero	Psygnosis	1993
d8535a395fee	Clarke_Mike/Last_Action_Hero	Psygnosis	1993
f3f9992efe79	Clarke_Mike/Last_Action_Hero	Psygnosis	1993
3d6149950bd9	Clarke_Mike/Last_Action_Hero	Psygnosis	1993
6ad755d6e487	Clarke_Mike/Last_Action_Hero	Psygnosis	1993
72c889d44c2f	Clarke_Mike/Last_Action_Hero	Psygnosis	1993
31b8fb3cf250	Clarke_Mike/Last_Action_Hero	Psygnosis	1993
9b7e3b0398b5	Clarke_Mike/Last_Ninja_2	System 3	1990
5141ef522ac3	Clarke_Mike/Last_Ninja_2	System 3	1990
67001704268f	Clarke_Mike/Last_Ninja_2	System 3	1990
c3cafc117458	Clarke_Mike/Last_Ninja_2	System 3	1990
4b3d3d74f51f	Clarke_Mike/Last_Ninja_2	System 3	1990
79e2f5c82179	Clarke_Mike/Last_Ninja_2	System 3	1990
c86eff2cee8d	Clarke_Mike/Last_Ninja_2	System 3	1990
502900679225	Clarke_Mike/Little_Puff	Codemasters	1989
d0f446c0058c	Clarke_Mike/Theatre_of_Death	Psygnosis	1992
59a56024a2c8	Clarke_Mike/Theatre_of_Death	Psygnosis	1992
83ac01fc3bfc	Clarke_Mike/Theatre_of_Death	Psygnosis	1992
bb5855973ad8	Clarke_Mike/Theatre_of_Death	Psygnosis	1992
7f31427c81be	Clarke_Mike/Theatre_of_Death	Psygnosis	1992
82b7a8a70d9d	Clarke_Mike/Theatre_of_Death	Psygnosis	1992
6d524d92684b	Clarke_Mike/Theatre_of_Death	Psygnosis	1992
c9aed6af5d37	Clarke_Phil/Huckleberry_Hound	Quex Developments Ltd	1993
93d1239edd4a	Clarke_Phil/Huckleberry_Hound	Quex Developments Ltd	1993
01e81ea40457	Clarke_Phil/Huckleberry_Hound	Quex Developments Ltd	1993
08ad9c737bd1	Clarke_Phil/Huckleberry_Hound	Quex Developments Ltd	1993
a18656a4dfc8	Clarke_Phil/Huckleberry_Hound	Quex Developments Ltd	1993
aaffc4479a91	Collet_Steve/Campaign	Empire	1993
40483724837d	Collet_Steve/Campaign	Empire	1993
9a36d10dc11b	Collet_Steve/Rubicon	21st Century Entertainment	1992
8b7e46f6c925	Collet_Steve/Trex_Warrior	Thalion	1991
4efa26b25055	Collet_Steve/Trex_Warrior	Thalion	1991
93c150cfeac4	Collet_Steve/Trex_Warrior	Thalion	1991
b691f67d4e26	Collier_Kevin/ATF_2	Digital Integration	1990
ea397c7831cf	Collier_Kevin/Bram_Stokers_Dracula	Psygnosis	1994
3f436602e6af	Collier_Kevin/Harley-Davidson	Mindscape	1990
4d74d886e257	Collier_Kevin/Microcosm/Unused	Psygnosis	1994
b47e7e03f3d5	Collier_Kevin/Microcosm	Psygnosis	1994
a528ccfb8e07	Collier_Kevin/Microcosm	Psygnosis	1994
193cc2bcf52c	Collier_Kevin/Microcosm	Psygnosis	1994
a9bdcc5fc3cf	Collier_Kevin/Microcosm	Psygnosis	1994
260b71b709e1	Collier_Kevin/Microcosm	Psygnosis	1994
de72d92b7066	Collier_Kevin/Microcosm	Psygnosis	1994
7423699f3125	Collier_Kevin/Microcosm	Psygnosis	1994
7cc40d0cd0d4	Collier_Kevin/Microcosm	Psygnosis	1994
3c37ba68851f	Collier_Kevin/Microcosm	Psygnosis	1994
550d30b22de7	Collier_Kevin/Microcosm	Psygnosis	1994
0dd900fe90e1	Collier_Kevin/Microcosm	Psygnosis	1994
9758202eb5a3	Collier_Kevin/Microcosm	Psygnosis	1994
65c36395ed8b	Collier_Kevin/Mr_Heli	Firebird	1989
ca6f0c1a6ef4	Collier_Kevin/Mr_Heli	Firebird	1989
f63a8de4ad7e	Collier_Kevin/Mr_Heli	Firebird	1989
d1578d4e078e	Collier_Kevin/Mr_Heli	Firebird	1989
318f73fe4045	Collier_Kevin/Mr_Heli	Firebird	1989
59f5ad78402c	Collier_Kevin/Mr_Heli	Firebird	1989
4e292c3e129c	Collier_Kevin/Operation_Harrier	U.S. Gold	1990
4e7d7f10b3c0	Collier_Kevin/Operation_Harrier	U.S. Gold	1990
7067c24078b8	Collier_Kevin/Operation_Harrier	U.S. Gold	1990
f4dd9324da9e	Collier_Kevin/Operation_Harrier	U.S. Gold	1990
499e550be2c4	Collier_Kevin/Operation_Harrier	U.S. Gold	1990
0c918e280d23	Collier_Kevin/Operation_Harrier	U.S. Gold	1990
b989c1438c03	Collier_Kevin/Operation_Harrier	U.S. Gold	1990
3b8cfcb4e6ad	Collier_Kevin/Operation_Harrier	U.S. Gold	1990
2a5658041ce2	Collier_Kevin/Rotox	U.S. Gold	1990
557c3306b2ca	Collier_Kevin/Rotox	U.S. Gold	1990
3cd56abb3308	Collier_Kevin/Rotox	U.S. Gold	1990
e84f3c3fcf85	Collier_Kevin/Rotox	U.S. Gold	1990
909ae8242bff	Collier_Kevin/Rotox	U.S. Gold	1990
b18c9106b6d6	Collier_Kevin/Savage	Firebird	1989
7f67d99f8186	Collier_Kevin/Savage	Firebird	1989
ba21ba09cc3f	Collier_Kevin/Savage	Firebird	1989
246d863c5c4c	Collier_Kevin/Savage	Firebird	1989
58463606f118	Connolly_Sean/Surf_Ninjas	Creative Edge	1994
0ee335547bdf	Conran_Sean/Count_Duckula	Alternative Software	1990
3c5e55586a87	Conran_Sean/Count_Duckula	Alternative Software	1990
9c00a507fa5f	Conran_Sean/Count_Duckula	Alternative Software	1990
cc592c6f96ee	Conran_Sean/Defenders_of_the_Earth	Enigma Variations	1990
a7e35c89e8fc	Conran_Sean/Hong_Kong_Phooey	HiTec Software	1990
0bbe356a0588	Conran_Sean/Infestation	Psygnosis	1990
68710d0b021d	Conran_Sean/Mega_Twins	U.S. Gold	1991
771c4e5ad16a	Conran_Sean/Ruff_and_Reddy	HiTec Software	1990
9320943bde92	Conran_Sean/Top_Cat	HiTec Software	1991
aa223751face	Conran_Sean/Videokid	Gremlin Graphics	1992
66efd03ee48e	Conran_Sean/Videokid	Gremlin Graphics	1992
f26d0eb7bb4f	Conran_Sean/WWF_Wrestlemania	Ocean	1991
eae51abedbf8	Conran_Sean/Wacky_Races	HiTec Software	1991
a365fab0e5a8	Conran_Sean/Yogi_Bear_and_Friends	HiTec Software	1990
d31dd1669cdf	Cooksey_Mark/Commando	Elite	1989
1f814649dd6e	Cooksey_Mark/Forgotten_Worlds	U.S. Gold	1988
b0fec3aedb46	Cooksey_Mark/Forgotten_Worlds	U.S. Gold	1988
c707e5c2815f	Cooksey_Mark/Forgotten_Worlds	U.S. Gold	1988
6f1c48c832d6	Cooksey_Mark/Forgotten_Worlds	U.S. Gold	1988
481d5559f1ab	Cooksey_Mark/Forgotten_Worlds	U.S. Gold	1988
bfaa0e06bb66	Cooksey_Mark/Ghosts_n_Goblins	Elite	1988
d6f1c3249807	Cooksey_Mark/Grand_National	Elite	1989
02cbeea7a25d	Cooksey_Mark/Grand_National	Elite	1989
1db2a32bf35d	Cooksey_Mark/Gremlins_2_-_The_New_Batch	Elite	1990
7c2afb8804b7	Cooksey_Mark/Mighty_Bomb_Jack	Elite	1990
84a656b8b440	Cooksey_Mark/Overlander	Elite	1989
5c3c64987823	Cooksey_Mark/Paperboy	Elite	1989
2f41709a6a4f	Cooksey_Mark/Question_of_Sport	Elite	1988
95183430a368	Cooksey_Mark/World_Championship_Soccer	Elite	1990
a1dba2c2638b	Cornelius_Orall/Pyramax	Arc Software	1990
a8a5e990771a	Cornelius_Orall/Pyramax	Arc Software	1990
582c71807890	Cornelius_Orall/Pyramax	Arc Software	1990
01c3639f1390	Cornelius_Orall/Pyramax	Arc Software	1990
ed02617b758b	Couturier_Michael/7_Colors	Infogrames	1991
1c2ccd706af8	Couturier_Michael/7_Colors	Infogrames	1991
6f430086baba	Couturier_Michael/7_Colors	Infogrames	1991
b5438c5a8850	Couturier_Michael/7_Colors	Infogrames	1991
2b75e0f6263a	Creative_Thought/Pub_Trivia_Simulator	Codemasters	1989
a70f70513bf6	Cross_Saul/Killing_Machine	Atlantis	1992
830cc65b7bb0	Cross_Saul/Killing_Machine	Atlantis	1992
81794d46807c	Cross_Saul/Killing_Machine	Atlantis	1992
4e5234df659a	Croudy_John/St_Dragon/Demo_Version	Storm	1990
3a786704425e	Croudy_John/St_Dragon	Storm	1990
66d0c7916a12	Crowther_Anthony/Captain_Planet	Mindscape	1991
7320dbecd869	Crowther_Anthony/Captain_Planet	Mindscape	1991
6f932d5839d3	Crowther_Anthony/Captain_Planet	Mindscape	1991
9fd3bf393250	Crowther_Anthony/Captain_Planet	Mindscape	1991
724cc4ade8eb	Crowther_Anthony/Captain_Planet	Mindscape	1991
5ae419e51b9e	Crowther_Anthony/Captain_Planet	Mindscape	1991
4c2278c765ff	Crowther_Anthony/Captain_Planet	Mindscape	1991
40704103c84a	Crowther_Chris/Captive	Mindscape	1990
b3ef624b3b61	Cummings_Adrian/Bug_Bash	Microtec Entertainment	1990
ae52e085a340	Cummings_Adrian/Bug_Bash	Microtec Entertainment	1990
f0a23e976162	Cummings_Adrian/Bug_Bash	Microtec Entertainment	1990
567937b799e4	Cummings_Adrian/Bug_Bash	Microtec Entertainment	1990
877c9f26c4f4	Cummings_Adrian/Bug_Bash	Microtec Entertainment	1990
6e0f86baf7e8	Cummings_Adrian/Bug_Bash	Microtec Entertainment	1990
e96c06affa63	Cummings_Adrian/Bug_Bash	Microtec Entertainment	1990
3862303bffe8	Cummings_Adrian/Bug_Bash	Microtec Entertainment	1990
0d7592bc6170	Cummings_Adrian/Bug_Bash	Microtec Entertainment	1990
da9eac5cfb0b	Cummings_Adrian/Bug_Bash	Microtec Entertainment	1990
3ff5a3694b3a	Cummings_Adrian/Castle_Kingdoms	Mutation Software	1997
6d268854f307	Cummings_Adrian/Castle_Kingdoms	Mutation Software	1997
91cba0f5abdc	Cummings_Adrian/Castle_Kingdoms	Mutation Software	1997
cb21bdce5454	Cummings_Adrian/Cyberpunks	Core Design	1993
6a4b340e53cc	Cummings_Adrian/Cyberpunks	Core Design	1993
bb7c4ee81923	Cummings_Adrian/Cyberpunks	Core Design	1993
d9928a472735	Cummings_Adrian/Cyberpunks	Core Design	1993
7d597cdd42dc	Cummings_Adrian/Cyberpunks	Core Design	1993
e635b7f34014	Cummings_Adrian/Cyberpunks	Core Design	1993
1228e91dc45a	Cummings_Adrian/Cyberpunks	Core Design	1993
8bf088847b42	Cummings_Adrian/Cyberpunks	Core Design	1993
d4e4f3aa37ff	Cummings_Adrian/Cyberpunks	Core Design	1993
2f64cba018fa	Cummings_Adrian/Doodlebug	Core Design	1992
555b2cab03e7	Cummings_Adrian/Doodlebug	Core Design	1992
0a3cabd3e2c6	Cummings_Adrian/Doodlebug	Core Design	1992
b1dd25ef140f	Cummings_Adrian/Doodlebug	Core Design	1992
e4ea5f1152d9	Cummings_Adrian/Doodlebug	Core Design	1992
743096d6b19d	Cummings_Adrian/Doodlebug	Core Design	1992
91b09767f4bd	Cummings_Adrian/Doodlebug	Core Design	1992
02a9aec2da87	Cummings_Adrian/Doodlebug	Core Design	1992
d8000d77bf48	Cummings_Adrian/Doodlebug	Core Design	1992
258fb5ff2df3	Cummings_Adrian/Doodlebug	Core Design	1992
a8fd2edfaa12	Cummings_Adrian/Doodlebug	Core Design	1992
94970f3409d5	Cummings_Adrian/Nucleus	Microtec Entertainment	1990
d8854e3931a6	Cummings_Adrian/Nucleus	Microtec Entertainment	1990
d141116b396d	Cummings_Adrian/Nucleus	Microtec Entertainment	1990
67a854c1353b	Cummings_Adrian/Nucleus	Microtec Entertainment	1990
57926084394b	Cummings_Adrian/Nucleus	Microtec Entertainment	1990
2f6ef59bfd7c	Cummings_Adrian/Nucleus	Microtec Entertainment	1990
0088e0f0bb0f	Cummings_Adrian/Nucleus	Microtec Entertainment	1990
2970e0a62e0f	Cummings_Adrian/Nucleus	Microtec Entertainment	1990
adfd61bc996a	Cummings_Adrian/Nucleus	Microtec Entertainment	1990
a08375e1d3bd	Cummings_Adrian/Nucleus	Microtec Entertainment	1990
854b5370fd70	Cummings_Adrian/Tin_Toy_Adventure	Mutation Software	1996
d3b1e786dfa0	Cummings_Adrian/Tin_Toy_Adventure	Mutation Software	1996
c03c4d5cfdfd	Cummings_Adrian/Tin_Toy_Adventure	Mutation Software	1996
1c26817c0dc5	Cummings_Adrian/Tin_Toy_Adventure	Mutation Software	1996
7a8661056670	Cummings_Adrian/Tin_Toy_Adventure	Mutation Software	1996
abd7492e10ec	Cummings_Adrian/Tin_Toy_Adventure	Mutation Software	1996
e14981b69b69	Cummings_Adrian/Tin_Toy_Adventure	Mutation Software	1996
efff51f902ff	Cummings_Adrian/Tin_Toy_Adventure	Mutation Software	1996
c297abe1af1a	Cummings_Adrian/Tin_Toy_Adventure	Mutation Software	1996
5e6fea5d7fcd	Cummings_Adrian/Tin_Toy_Adventure	Mutation Software	1996
d2287f155b42	Cummings_Adrian/Tin_Toy_Adventure	Mutation Software	1996
27a9edd2f0ae	Cummings_Adrian/Tommy_Gun	Mutation Software	1996
ceeaa80ede8f	Cummings_Adrian/Tommy_Gun	Mutation Software	1996
85f7c5d155fd	Cummings_Adrian/Tommy_Gun	Mutation Software	1996
bad1639ea380	Cummings_Adrian/Tommy_Gun	Mutation Software	1996
e68a7e10f7a1	Cummings_Adrian/Tommy_Gun	Mutation Software	1996
c7dfec4451c8	Cummings_Adrian/Tommy_Gun	Mutation Software	1996
7524fc70cde5	Cummings_Adrian/Tommy_Gun	Mutation Software	1996
bac790e57ab9	Cummings_Adrian/Tommy_Gun	Mutation Software	1996
2e662f28623e	Cummings_Adrian/Tommy_Gun	Mutation Software	1996
dabac06b511b	Cummings_Adrian/Tommy_Gun	Mutation Software	1996
cc912824be5b	Cummings_Adrian/Tommy_Gun	Mutation Software	1996
8167e119a861	Cuomo_Jim/Astate	Calypso Productions	1990
a770fd8585b5	Cuomo_Jim/Defender_of_the_Crown/Older_Custom	Master Designer Software	1986
742fc2bc746a	Cuomo_Jim/Defender_of_the_Crown	Master Designer Software	1986
5027c750e656	Cuomo_Jim/S_D_I	Master Designer Software	1986
f99d9e8f718b	Cusick_David/MooseDrive	Graham Dean	1993
2f88fb03d059	Cusick_David/MooseDrive	Graham Dean	1993
4c8ea895df64	Cusick_David/MooseDrive	Graham Dean	1993
601ed8094d8a	Cusick_David/MooseDrive	Graham Dean	1993
8351ee53754f	Cusick_David/MooseDrive	Graham Dean	1993
618635b22be2	DJ_Braincrack/Crazy_Sue	Hironymus Jumpshoe	1991
72e8943fcf57	DJ_Braincrack/Crazy_Sue	Hironymus Jumpshoe	1991
db42960c3772	DJ_Braincrack/Crazy_Sue	Hironymus Jumpshoe	1991
1e4d4c54a9ea	DJ_Braincrack/Crazy_Sue	Hironymus Jumpshoe	1991
5b38755c1f1e	DJ_Braincrack/Crazy_Sue	Hironymus Jumpshoe	1991
a72032719d71	DJ_Braincrack/Crazy_Sue	Hironymus Jumpshoe	1991
8277efef6f8e	DJ_Braincrack/Crazy_Sue	Hironymus Jumpshoe	1991
98cad838a8c6	DJ_Braincrack/Crazy_Sue	Hironymus Jumpshoe	1991
fc48135acb38	DJ_Braincrack/Crazy_Sue_2	AMIGAfun	1992
c2b3298d0c56	DJ_Braincrack/Crazy_Sue_2	AMIGAfun	1992
9195205b81bd	DJ_Braincrack/Crazy_Sue_2	AMIGAfun	1992
d8d5e1a2eb8e	DJ_Braincrack/Crazy_Sue_2	AMIGAfun	1992
43e2ae0b02d1	DJ_Braincrack/Crazy_Sue_2	AMIGAfun	1992
ca8d9aa03d65	DJ_Braincrack/Crazy_Sue_2	AMIGAfun	1992
b1de0cbbdffe	Da_Silva_Alain/Zombi	Ubi Soft	1990
7445a684bea4	Da_Silva_Alain/Zombi	Ubi Soft	1990
f7b176cba154	Daglish_Ben/3D_Galax	Gremlin Graphics	1989
d172966a10ef	Daglish_Ben/Action_Fighter/Custom_Version	Firebird	1989
cdfc9b6b0500	Daglish_Ben/Action_Fighter	Firebird	1989
f1f0fcca8912	Daglish_Ben/Artura	Gremlin Graphics	1988
7b8bcacd5231	Daglish_Ben/Axels_Magic_Hammer	Gremlin Graphics	1990
b8e8580301e0	Daglish_Ben/Axels_Magic_Hammer	Gremlin Graphics	1990
5f75dc91e9b9	Daglish_Ben/Blasteroids	Image Works	1987
6c863735fa92	Daglish_Ben/Blasteroids	Image Works	1987
c6ef91b11e08	Daglish_Ben/Butcher_Hill	Gremlin Graphics	1989
40480d9a16b3	Daglish_Ben/Butcher_Hill	Gremlin Graphics	1989
ae03100156c7	Daglish_Ben/Butcher_Hill	Gremlin Graphics	1989
3d1ad112a31d	Daglish_Ben/Butcher_Hill	Gremlin Graphics	1989
27bb115786b4	Daglish_Ben/Chubby_Gristle	Grandslam	1988
ae5cc76f00f0	Daglish_Ben/Continental_Circus	Virgin Mastertronic	1989
6e8f425f59a8	Daglish_Ben/Corporation	Core Design	1990
6c3db3923952	Daglish_Ben/Dark_Fusion	Gremlin Graphics	1989
c20e95244d1c	Daglish_Ben/Deflektor	Gremlin Graphics	1988
09ea9af6e1ce	Daglish_Ben/Dynamite_Dux	Activision	1989
22a3be2131a5	Daglish_Ben/Federation_of_Free_Traders/Custom_Versions	Gremlin Graphics	1990
f35820b6aec4	Daglish_Ben/Federation_of_Free_Traders/Custom_Versions	Gremlin Graphics	1990
a7e9ac00ebdb	Daglish_Ben/Federation_of_Free_Traders/Custom_Versions	Gremlin Graphics	1990
19bb87665514	Daglish_Ben/Federation_of_Free_Traders/Custom_Versions	Gremlin Graphics	1990
e871e0a587ef	Daglish_Ben/Federation_of_Free_Traders/Custom_Versions	Gremlin Graphics	1990
a1f4499d83fe	Daglish_Ben/Federation_of_Free_Traders/Custom_Versions	Gremlin Graphics	1990
10238476dbde	Daglish_Ben/Federation_of_Free_Traders/Older_Custom_Version	Gremlin Graphics	1990
76611c11655c	Daglish_Ben/Federation_of_Free_Traders	Gremlin Graphics	1990
ff188254c76e	Daglish_Ben/Federation_of_Free_Traders	Gremlin Graphics	1990
0ece57a08b17	Daglish_Ben/Federation_of_Free_Traders	Gremlin Graphics	1990
36b5e110b04c	Daglish_Ben/Federation_of_Free_Traders	Gremlin Graphics	1990
fb4498f2fb68	Daglish_Ben/Federation_of_Free_Traders	Gremlin Graphics	1990
1129df6690e2	Daglish_Ben/Federation_of_Free_Traders	Gremlin Graphics	1990
6fcbf3479669	Daglish_Ben/Flintstones	Grandslam	1988
b2e97ae19aa6	Daglish_Ben/Footballer_of_the_Year_2	Gremlin Graphics	1989
00d93a37d4e5	Daglish_Ben/Footballer_of_the_Year_2	Gremlin Graphics	1989
670aeace9dc6	Daglish_Ben/Gary_Linekers_Hot-Shot	Gremlin Graphics	1990
1faa9d5235d1	Daglish_Ben/Greg_Normans_Ultimate_Golf	Gremlin Graphics	1990
728b14070ef6	Daglish_Ben/Heroes_of_the_Lance	U.S. Gold	1988
984a52ca0397	Daglish_Ben/Hostile_All_Terrain_Enc	Gremlin Graphics	1989
a92192fbc0ca	Daglish_Ben/Hot_Rod	Activision	1990
2e7ac28486d2	Daglish_Ben/John_Lowes_Ult_Darts	Gremlin Graphics	1988
83db7130206d	Daglish_Ben/Mickey_Mouse/Custom_Version	Gremlin Graphics	1988
4ab57054c73c	Daglish_Ben/Mickey_Mouse	Gremlin Graphics	1988
1347c1a1912a	Daglish_Ben/Monty_Pythons_F_C	Virgin Mastertronic	1990
65f5a5fd62c6	Daglish_Ben/Motorhead	Virgin Games	1992
93ac33fee9c5	Daglish_Ben/Motorhead	Virgin Games	1992
08bed6ef5185	Daglish_Ben/Motorhead	Virgin Games	1992
0c5384ab7023	Daglish_Ben/Motorhead	Virgin Games	1992
e8dc6e6c7836	Daglish_Ben/Pac-Mania	Grandslam	1988
4e74ad7bb6b9	Daglish_Ben/Passing_Shot	Image Works	1988
606ecdcd0684	Daglish_Ben/Prison	Actionware	1989
031d43eedb75	Daglish_Ben/Rick_Dangerous/Alternate_Custom_Version	Firebird	1989
1be1c4c5c3a2	Daglish_Ben/Rick_Dangerous/Custom_Version	Firebird	1989
0a4f9b419ae1	Daglish_Ben/Rick_Dangerous	Firebird	1989
ed6a73b9f429	Daglish_Ben/Rick_Dangerous_2	Microstyle	1990
1e76397c415d	Daglish_Ben/Saint_and_Greavsie	Grandslam Entertainment	1989
dac5146754a3	Daglish_Ben/Skidz	Gremlin Graphics	1990
de1bb921d3bc	Daglish_Ben/Skidz	Gremlin Graphics	1990
0f4550da2df2	Daglish_Ben/Super_Cars	Gremlin Graphics	1990
dcc7144ab080	Daglish_Ben/Super_Scramble_Simulator	Gremlin Graphics	1989
02c21c169e2c	Daglish_Ben/Super_Scramble_Simulator	Gremlin Graphics	1989
d3f0dd126666	Daglish_Ben/Switchblade	Gremlin Graphics	1989
059f6efdefc8	Daglish_Ben/Terramex	Grandslam	1987
f58b7f74fe6f	Daglish_Ben/Wizard_Warz	Go!	1987
bee6ffa4fb5b	Dahl_Brad/Ninja_Mission	Mastertronic	1987
23ea6b845580	Dahlgren_Tomas/Double_Dragon_2	Mastertronic	1989
b40b7c7610bb	Dahlgren_Tomas/Double_Dragon_2	Mastertronic	1989
2f1ce22af004	Dahlgren_Tomas/Zarathrusta	Hewson	1991
900324253589	Dahlgren_Tomas/Ziriax	The Whiz Kidz	1990
1e4b05a68dde	Dahlgren_Tomas/Ziriax	The Whiz Kidz	1990
1cbed10d3728	Dahlgren_Tomas/Ziriax	The Whiz Kidz	1990
bc95fbb18d75	Dahlgren_Tomas/Ziriax	The Whiz Kidz	1990
2ef3f34ef56e	Dahlgren_Tomas/Ziriax	The Whiz Kidz	1990
37077b8a6d46	Dahlgren_Tomas/Ziriax	The Whiz Kidz	1990
23053a17ead0	Dahlgren_Tomas/Ziriax	The Whiz Kidz	1990
24aa722b2bf1	Dahlgren_Tomas/Ziriax	The Whiz Kidz	1990
c4ec1f543e09	Dahlgren_Tomas/Ziriax	The Whiz Kidz	1990
a3456361173c	Dahlgren_Tomas/Ziriax	The Whiz Kidz	1990
7d5419b6ca38	Dahlgren_Tomas/Ziriax	The Whiz Kidz	1990
0dc4e059e187	Dale_John/E-Motion	U.S. Gold	1990
921401d7d003	Dale_John/Helter_Skelter	Audiogenic	1990
e6dd6b7fa2db	Dale_John/Pipe_Dream	Lucasfilm Games	1989
d2cc39571d05	Danko_Tomas/Deep_Core	International Computer Entertainment	1993
a156e93f5d28	Davies_Howie/Blazing_Thunder	HiTec Software	1991
638a5461d98d	Davies_Howie/Future_Bike_Simulator	HiTec Software	1990
c0eed9b97610	Davies_Howie/Insector_Hecti_Interchange	HiTec Software	1991
26f6becfdf47	Davies_Howie/Yogis_Big_Clean_Up	HiTec Software	1992
6b214b40d914	Davies_Howie/Yogis_Great_Escape	HiTec Software	1990
c80c66ea50b4	Davies_Mike/Alien_Storm	U.S. Gold	1991
690b57fe8f82	Davies_Mike/Die_Hard_2	Grandslam	1992
4f8e44fcddf2	Davies_Mike/Dynasty_Wars	U.S. Gold	1990
e4c17fca80b3	Davies_Mike/Indiana_Jones_3_Action	U.S. Gold	1989
56c4d702741c	Davies_Mike/Italy_1990_WE	U.S. Gold	1990
9f874d73b067	Davies_Mike/Mercs	U.S. Gold	1991
135b9aa54ecd	Davies_Mike/Strider/Custom_Version	U.S. Gold	1989
c6888e4d349c	Davies_Mike/Strider	U.S. Gold	1989
50aa1b0e2c0e	Davies_Mike/Strider_2	U.S. Gold	1990
a7e38a8108d0	Davies_Mike/U_N_Squadron	U.S. Gold	1990
1489aafd5d3c	Davies_Mike/World_Class_Soccer	U.S. Gold	1991
e3e089ae91b7	Davis_Michael/First_Samurai	Image Works	1991
7433b0cf84a8	Davis_Will/Under_Pressure	Electronic Zoo	1991
b08f86002a3e	Davis_Will/Under_Pressure	Electronic Zoo	1991
2eed5227d6db	Deenen_Charles/Battle_Chess_2	Interplay	1991
2423881a6898	Deenen_Charles/Battle_Chess_2	Interplay	1991
3c48ff6edada	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
4ef6ca0bd7b2	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
83a297c29ccd	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
4e5636767177	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
16e235c9cf84	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
06c125677132	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
56910ce54f2e	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
7ea379a4f249	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
386356eaccf6	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
6885545c780c	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
e440c18d9b44	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
de9cd2eb46d6	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
a3c651233544	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
8baa12d614a3	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
1ec732633a8c	Deenen_Charles/Castles_2_CD32	Interplay Productions	1993
5dfdb1a85afd	Deenen_Charles/Dragon_Wars	Interplay	1990
a9d3babef018	Deenen_Charles/Dragon_Wars	Interplay	1990
274f4a672b05	Deenen_Charles/Dragon_Wars	Interplay	1990
4a0a46741796	Deenen_Charles/Dragon_Wars	Interplay	1990
ce819c2d5953	Deenen_Charles/Flimbos_Quest	System 3	1990
4fa0c902cb0a	Deenen_Charles/Insects_in_Space/Custom_Version	Hewson	1990
e988292f4e0c	Deenen_Charles/Insects_in_Space/MON_Old_Version	Hewson	1990
09a9ad7448d5	Deenen_Charles/Insects_in_Space	Hewson	1990
fbf578c0dd2a	Deenen_Charles/Lord_of_the_Rings	Electronic Arts	1991
f1622c446784	Deenen_Charles/Lord_of_the_Rings	Electronic Arts	1991
9e7d83c5dacd	Deenen_Charles/Mysterious_Worlds	Amiga Fun	1990
1dfd06afb566	Deenen_Charles/Mysterious_Worlds	Amiga Fun	1990
6ddabda27597	Deenen_Charles/Mysterious_Worlds	Amiga Fun	1990
